,Url,Date,Content,Id,User,Reply Count,Retweet Count,Like Count,Quote Count,Conversation Id,Language,Source,Coordinates
16,https://twitter.com/cesc4official/status/1605990726960963584,2022-12-22 18:16:41+00:00,I played with Didier… 😅😉,1605990726960963584,https://twitter.com/cesc4official,13,58,1340,3,1605990726960963584,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
17,https://twitter.com/cesc4official/status/1605989750304710656,2022-12-22 18:12:48+00:00,"Bergkamps, Rosicky and Hleb.",1605989750304710656,https://twitter.com/cesc4official,38,191,1663,62,1605989750304710656,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
18,https://twitter.com/cesc4official/status/1605989613276786693,2022-12-22 18:12:16+00:00,Thank you ❤️🙏🏻,1605989613276786693,https://twitter.com/cesc4official,8,18,682,1,1605989613276786693,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
19,https://twitter.com/cesc4official/status/1605989463150039040,2022-12-22 18:11:40+00:00,"United with Rooney, Ronaldo and Tevez and Chelsea with Mourinho in Charge.",1605989463150039040,https://twitter.com/cesc4official,13,211,1572,23,1605989463150039040,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
20,https://twitter.com/cesc4official/status/1605988944276910082,2022-12-22 18:09:36+00:00,Not sure but we won quite a lot together 😅,1605988944276910082,https://twitter.com/cesc4official,14,59,1343,2,1605988944276910082,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
21,https://twitter.com/cesc4official/status/1605988742921011200,2022-12-22 18:08:48+00:00,"El día de mi primer partido en la Champions, no me lo podía creer.",1605988742921011200,https://twitter.com/cesc4official,5,6,248,0,1605988742921011200,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
22,https://twitter.com/cesc4official/status/1605988198441660417,2022-12-22 18:06:38+00:00,"Train, be with my family and eat lots of prawns 🦐😂",1605988198441660417,https://twitter.com/cesc4official,7,15,410,3,1605988198441660417,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
23,https://twitter.com/cesc4official/status/1605987964814663680,2022-12-22 18:05:43+00:00,Definitely a big moment in my career that game was.,1605987964814663680,https://twitter.com/cesc4official,7,12,467,2,1605987964814663680,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
24,https://twitter.com/cesc4official/status/1605987664422789121,2022-12-22 18:04:31+00:00,Dani Olmo could be a great addition if Chelsea continues to play in this system.,1605987664422789121,https://twitter.com/cesc4official,98,368,4086,127,1605987664422789121,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
25,https://twitter.com/cesc4official/status/1605987138566123521,2022-12-22 18:02:26+00:00,"I really like Musiala from Bayern Munich. Too talent, intelligent and it looks like he has great determination.",1605987138566123521,https://twitter.com/cesc4official,220,1455,12532,233,1605987138566123521,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
26,https://twitter.com/cesc4official/status/1605985664779948037,2022-12-22 17:56:34+00:00,"Love what you do, do it with passion and be consistent and believe on what you’re doing.",1605985664779948037,https://twitter.com/cesc4official,6,50,577,0,1605985664779948037,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
27,https://twitter.com/cesc4official/status/1605984960816353280,2022-12-22 17:53:47+00:00,"Attacking with structure is important to be able to be in good position for specially when the team loses the ball and avoid counterattacks. That doesn’t mean we should take the creativity away from the players, thing that we are seeing more and more in the game nowadays.",1605984960816353280,https://twitter.com/cesc4official,26,290,2590,52,1605984960816353280,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
28,https://twitter.com/cesc4official/status/1605984156902531072,2022-12-22 17:50:35+00:00,"Playing forward, break lines with passing, analyse the pitch and the situation of your teammates before the ball comes to you.
To have 95% accuracy and not be able to influence the game doesn’t mean anything to me.",1605984156902531072,https://twitter.com/cesc4official,384,2833,17229,1033,1605984156902531072,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
29,https://twitter.com/cesc4official/status/1605983581695639552,2022-12-22 17:48:18+00:00,"From the current team, Benzema and Kroos.",1605983581695639552,https://twitter.com/cesc4official,27,212,2011,32,1605983581695639552,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
30,https://twitter.com/cesc4official/status/1605983394197815296,2022-12-22 17:47:33+00:00,Great question. We’ve seen very competitive teams and also very different styles. We could talk about this for hours but some really brave teams with great ideas and I’ve definitely learned a lot.,1605983394197815296,https://twitter.com/cesc4official,6,37,637,3,1605983394197815296,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
31,https://twitter.com/cesc4official/status/1605982509228883968,2022-12-22 17:44:02+00:00,Winning the WC 😃 Losing the CL final😔,1605982509228883968,https://twitter.com/cesc4official,14,57,1093,1,1605982509228883968,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
32,https://twitter.com/cesc4official/status/1605982210665766912,2022-12-22 17:42:51+00:00,"If you are referring to the typical number 10 like Kaka, Rui Costa, Ozil, James Rodríguez etc… the reality is that football is growing away from these type of players, the number 10 now is used in a completely different way.",1605982210665766912,https://twitter.com/cesc4official,51,407,2984,70,1605982210665766912,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
33,https://twitter.com/cesc4official/status/1605981176421703680,2022-12-22 17:38:44+00:00,I’ve asked that question around some of the dressing rooms I’ve been to and 90% of the answer are always 1 WC over anything you will ever win in the game.,1605981176421703680,https://twitter.com/cesc4official,59,924,6366,96,1605981176421703680,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
34,https://twitter.com/cesc4official/status/1605979651234443264,2022-12-22 17:32:41+00:00,Q&amp;A for the next 45’?,1605979651234443264,https://twitter.com/cesc4official,2462,406,13643,52,1605979651234443264,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
35,https://twitter.com/cesc4official/status/1605977505835294721,2022-12-22 17:24:09+00:00,I’m so happy to hear that 😃❤️🙏🏻,1605977505835294721,https://twitter.com/cesc4official,13,9,336,0,1605977505835294721,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
36,https://twitter.com/cesc4official/status/1604533309509435398,2022-12-18 17:45:26+00:00,What a game man. If someone still doesn’t think this is the best sport ever…,1604533309509435398,https://twitter.com/cesc4official,213,9223,95761,193,1604533309509435398,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
37,https://twitter.com/cesc4official/status/1604516524240392199,2022-12-18 16:38:44+00:00,Manchester City with Julian Alvarez and Haaland is not very fair is it? 🫣,1604516524240392199,https://twitter.com/cesc4official,419,5135,69681,355,1604516524240392199,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
38,https://twitter.com/cesc4official/status/1604501238292291587,2022-12-18 15:38:00+00:00,"What a goal!!!! Recover the ball, play quickly forward plus quality. Top!",1604501238292291587,https://twitter.com/cesc4official,42,933,10473,37,1604501238292291587,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
39,https://twitter.com/cesc4official/status/1597193271075561473,2022-11-28 11:38:44+00:00,"Ni conoces a la persona, ni entiendes el cómo funciona un vestuario o lo que pasa después de un partido. TODAS las camisetas, incluso las que usamos nosotros mismos, se van al suelo y se lavan después. Y más cuando celebras una victoria importante.",1597193271075561473,https://twitter.com/cesc4official,3317,13271,203791,1327,1597193271075561473,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
40,https://twitter.com/cesc4official/status/1597192293773344769,2022-11-28 11:34:51+00:00,"I know us players we all get upset when we don’t start games and rightly so, we should all aim and push hard to start games. But in this type of competitions, most of the times are the subs who end up making the real difference. I experienced it first hand myself.",1597192293773344769,https://twitter.com/cesc4official,68,497,9539,44,1597192293773344769,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
41,https://twitter.com/cesc4official/status/1595540811369922560,2022-11-23 22:12:27+00:00,@mbatshuayi And you my man! Great goal! ❤️🙏🏻🤗😘,1595540811369922560,https://twitter.com/cesc4official,10,41,2416,2,1595513379690536964,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
42,https://twitter.com/cesc4official/status/1595513379690536964,2022-11-23 20:23:27+00:00,So nice to see Eden play (and play well) at the big stage again.,1595513379690536964,https://twitter.com/cesc4official,497,5281,66903,461,1595513379690536964,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
43,https://twitter.com/cesc4official/status/1595496089569955840,2022-11-23 19:14:45+00:00,Isn’t this a back pass and a pen? What did I miss?,1595496089569955840,https://twitter.com/cesc4official,195,1216,27707,132,1595496089569955840,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
44,https://twitter.com/cesc4official/status/1595491766907682816,2022-11-23 18:57:34+00:00,@marcbircham @SEFutbol I hope you won’t miss yours in 2’ 😅,1595491766907682816,https://twitter.com/cesc4official,1,0,13,0,1595443852151869440,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
45,https://twitter.com/cesc4official/status/1595443852151869440,2022-11-23 15:47:10+00:00,Tenemos doble sesión y no podré ver el partido… 😭 Le diré al mister que cortito y al pié. Mucha suerte @SEFutbol 🙏🏻,1595443852151869440,https://twitter.com/cesc4official,16,28,696,7,1595443852151869440,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
46,https://twitter.com/cesc4official/status/1594390806978351107,2022-11-20 18:02:45+00:00,Love a bit of Winter Wonderland ❤️🎡🎢 https://t.co/gZS2QMTtvf,1594390806978351107,https://twitter.com/cesc4official,45,85,2949,45,1594390806978351107,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
47,https://twitter.com/cesc4official/status/1593972751286542336,2022-11-19 14:21:33+00:00,@marcbircham @Como_1907 @ComoFCIndonesia You know why though,1593972751286542336,https://twitter.com/cesc4official,2,0,29,0,1593927524039262209,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
48,https://twitter.com/cesc4official/status/1592568831599595520,2022-11-15 17:22:52+00:00,@luchogarcia14 😂😂😂😂,1592568831599595520,https://twitter.com/cesc4official,2,0,89,0,1592298258277113856,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
49,https://twitter.com/cesc4official/status/1592276288001245187,2022-11-14 22:00:24+00:00,How can I forget? 😂😅🤦🏻‍♂️,1592276288001245187,https://twitter.com/cesc4official,9,29,357,2,1592276288001245187,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
50,https://twitter.com/cesc4official/status/1591749018438320130,2022-11-13 11:05:13+00:00,👶🏻😃,1591749018438320130,https://twitter.com/cesc4official,29,112,2357,5,1591749018438320130,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
51,https://twitter.com/cesc4official/status/1591199150770917376,2022-11-11 22:40:15+00:00,If you guys want to know how to win the World Cup. Listen to this amazing podcast with the great @GaryLineker 😃😅😉,1591199150770917376,https://twitter.com/cesc4official,9,25,375,1,1591199150770917376,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
52,https://twitter.com/cesc4official/status/1591107307290886145,2022-11-11 16:35:18+00:00,Incredible time I had! Very recommended! ⭐️ @GaryLineker,1591107307290886145,https://twitter.com/cesc4official,5,11,258,1,1591107307290886145,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
53,https://twitter.com/cesc4official/status/1590095857017556992,2022-11-08 21:36:09+00:00,😂😂😂😂,1590095857017556992,https://twitter.com/cesc4official,185,1508,33797,122,1590095857017556992,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
54,https://twitter.com/cesc4official/status/1589311180497358848,2022-11-06 17:38:08+00:00,💪🏻💪🏻💪🏻💪🏻,1589311180497358848,https://twitter.com/cesc4official,11,6,283,0,1589311180497358848,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
55,https://twitter.com/cesc4official/status/1588909235727142914,2022-11-05 15:00:56+00:00,"per si sola.
Gràcies per tractar-me sempre d'una manera especial i haver crescut al meu costat. Ara recorda una cosa, el millor encara està per arribar i com tu bé dius al final del teu vídeo, t'esperem per que tornis un dia al teu estimat Barça.
T'estimo amic, https://t.co/ZpFV1YcSHv",1588909235727142914,https://twitter.com/cesc4official,16,126,2454,5,1588909206576730114,ca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
56,https://twitter.com/cesc4official/status/1588909228030586882,2022-11-05 15:00:55+00:00,"Avui no podré ser al Camp Nou en el teu últim partit, però no dubtis ni un moment que el meu cor sí que hi serà i que els meus ulls no treuran la vista de la tele.
Com a futbolista poc a dir, un tio amb un nivell competitiu que poc he vist a la meva vida, la teva carrera parla https://t.co/l0KkYizbxv",1588909228030586882,https://twitter.com/cesc4official,4,109,2257,2,1588909206576730114,ca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
57,https://twitter.com/cesc4official/status/1588909221344518149,2022-11-05 15:00:53+00:00,"Una història plena d'alegries i d’alguna decepció 🤪, però sobretot d'una estima i respecte que no es pot explicar amb paraules. El que hem viscut en aquests 26 anys, és d’una sort i un un privilegi inexplicables. https://t.co/tuu9RNOqCF",1588909221344518149,https://twitter.com/cesc4official,1,97,1831,1,1588909206576730114,ca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
58,https://twitter.com/cesc4official/status/1588909214269050880,2022-11-05 15:00:51+00:00,"La nostra història va començar ara fa 26 anys a l'escola del Barça, un partit de prova en el que tu ja portaves el teu mitic número 3 i on ja sobresorties per sobre de tots. La resta es història. https://t.co/EN4pKk5csh",1588909214269050880,https://twitter.com/cesc4official,3,122,2192,2,1588909206576730114,ca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
59,https://twitter.com/cesc4official/status/1588909206576730114,2022-11-05 15:00:50+00:00,"Estimat @3gerardpique,

Tenim 1 milió de fotos junts, però aquesta primera és la que més sento i m'agradaria repetir en aquests moments, donar-te una abraçada per dir-te gràcies, gràcies per acompanyar-me en aquest viatge tan especial. https://t.co/1UhNJsOPTU",1588909206576730114,https://twitter.com/cesc4official,163,1649,28186,206,1588909206576730114,ca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
60,https://twitter.com/cesc4official/status/1587933370327121920,2022-11-02 22:23:12+00:00,@marcbircham @QPR Would love that 😃,1587933370327121920,https://twitter.com/cesc4official,8,12,257,4,1587888296260210688,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
61,https://twitter.com/cesc4official/status/1587396004697047040,2022-11-01 10:47:54+00:00,Gracias! 🙏🏻❤️⚽️,1587396004697047040,https://twitter.com/cesc4official,14,56,947,1,1587396004697047040,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
62,https://twitter.com/cesc4official/status/1586834579536678917,2022-10-30 21:37:00+00:00,@2010MisterChip @DavidLuiz_4 Y la Europa League también tiene.,1586834579536678917,https://twitter.com/cesc4official,27,24,2016,3,1586490183662419969,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
63,https://twitter.com/cesc4official/status/1586782745887490048,2022-10-30 18:11:02+00:00,Candreva 👏🏻,1586782745887490048,https://twitter.com/cesc4official,55,173,3186,49,1586782745887490048,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
64,https://twitter.com/cesc4official/status/1586703080053248000,2022-10-30 12:54:28+00:00,☀️ https://t.co/4T4Crlx1bG,1586703080053248000,https://twitter.com/cesc4official,43,77,3531,13,1586703080053248000,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
65,https://twitter.com/cesc4official/status/1585950435093147649,2022-10-28 11:03:43+00:00,What a day!! ❤️❤️🔥🔥,1585950435093147649,https://twitter.com/cesc4official,61,140,2033,15,1585950435093147649,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
66,https://twitter.com/cesc4official/status/1585950386799550465,2022-10-28 11:03:32+00:00,😃😃😃😃,1585950386799550465,https://twitter.com/cesc4official,9,15,377,0,1585950386799550465,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
67,https://twitter.com/cesc4official/status/1585680614573101057,2022-10-27 17:11:33+00:00,Loving the PSV vs Arsenal game. Two young teams that want to play attractive football with quality.,1585680614573101057,https://twitter.com/cesc4official,45,110,2224,12,1585680614573101057,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
68,https://twitter.com/cesc4official/status/1584112286578651139,2022-10-23 09:19:35+00:00,@marcbircham That’s 100% right!! 😉,1584112286578651139,https://twitter.com/cesc4official,3,3,121,0,1584104272719118339,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
69,https://twitter.com/cesc4official/status/1579962229835071492,2022-10-11 22:28:44+00:00,@marcbircham 😞😮‍💨🫣🤦🏻‍♂️,1579962229835071492,https://twitter.com/cesc4official,0,1,62,0,1579919962961244160,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
70,https://twitter.com/cesc4official/status/1579815646355165185,2022-10-11 12:46:16+00:00,@claytonhudson @Como_1907 @denniswise Shame! We were there yesterday and Sunday! 🙏🏻,1579815646355165185,https://twitter.com/cesc4official,2,0,40,0,1579757094101979137,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
71,https://twitter.com/cesc4official/status/1579214991106113536,2022-10-09 20:59:28+00:00,"Todo hay que decirlo. Que pedazo de segunda parte del Celta, hay que tener mucha personalidad para jugar y competir así en el Camp Nou. 3 puntos importantísimos antes de la Champions.",1579214991106113536,https://twitter.com/cesc4official,101,455,11399,32,1579214991106113536,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
72,https://twitter.com/cesc4official/status/1576281915182972928,2022-10-01 18:44:29+00:00,One from yesterday. It’s always such a good feeling to play this ball ⚽️ https://t.co/ynbFuBesN6,1576281915182972928,https://twitter.com/cesc4official,30,41,862,8,1576281915182972928,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
73,https://twitter.com/cesc4official/status/1575497925706231808,2022-09-29 14:49:11+00:00,🥰🥰🥰🥰,1575497925706231808,https://twitter.com/cesc4official,45,150,3841,6,1575497925706231808,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
74,https://twitter.com/cesc4official/status/1575496191348916224,2022-09-29 14:42:17+00:00,💪🏻💪🏻⚽️⚽️,1575496191348916224,https://twitter.com/cesc4official,13,36,975,1,1575496191348916224,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
75,https://twitter.com/cesc4official/status/1574856144677441542,2022-09-27 20:18:58+00:00,Cuando los otros fallan tanto… creo que si tenemos 1 y la metemos… se puede!!,1574856144677441542,https://twitter.com/cesc4official,29,11,439,9,1574856144677441542,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
76,https://twitter.com/cesc4official/status/1574368660638277633,2022-09-26 12:01:53+00:00,@marcbircham 😂😂😂😂,1574368660638277633,https://twitter.com/cesc4official,1,2,56,0,1574283564123815936,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
77,https://twitter.com/cesc4official/status/1573678525785202689,2022-09-24 14:19:32+00:00,@RealMattLucas 😂😂😂😂,1573678525785202689,https://twitter.com/cesc4official,10,35,430,2,1573678525785202689,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
78,https://twitter.com/cesc4official/status/1573400307249414170,2022-09-23 19:54:00+00:00,@marcbircham @ComoFCIndonesia @Como_1907 @petercrouch Definitely 😉😅,1573400307249414170,https://twitter.com/cesc4official,0,1,5,0,1573390865158246405,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
79,https://twitter.com/cesc4official/status/1573390865158246405,2022-09-23 19:16:29+00:00,"Nice to be on the scoresheet yesterday
@Como_1907 https://t.co/Yfee5qAfOl",1573390865158246405,https://twitter.com/cesc4official,41,31,787,2,1573390865158246405,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
80,https://twitter.com/cesc4official/status/1571826544141639681,2022-09-19 11:40:25+00:00,Every tough moment is an opportunity to grow. Let’s keep pushing 💪🏻 #COMO ⚽️ https://t.co/8gfmeK3Ett,1571826544141639681,https://twitter.com/cesc4official,30,50,1661,3,1571826544141639681,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
81,https://twitter.com/cesc4official/status/1571042971969286145,2022-09-17 07:46:47+00:00,😍😍😍😍,1571042971969286145,https://twitter.com/cesc4official,110,443,7668,30,1571042971969286145,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
82,https://twitter.com/cesc4official/status/1570310830931193856,2022-09-15 07:17:31+00:00,It was always the best game of the year 😃😍,1570310830931193856,https://twitter.com/cesc4official,109,593,8598,34,1570310830931193856,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
